original_filename,augmented_filename,augmentation_type,parameters
0000231_01500_d_0000004.jpg,0000231_01500_d_0000004_lowcontrast.jpg,lowcontrast,"{'alpha': 0.54, 'mean': np.float64(137.33)}"
0000231_01500_d_0000004.jpg,0000231_01500_d_0000004_noise.jpg,noise,{'sigma': 7}
0000231_02000_d_0000005.jpg,0000231_02000_d_0000005_original.jpg,original,{}
0000231_02000_d_0000005.jpg,0000231_02000_d_0000005_blur.jpg,blur,{'kernel_size': 9}
0000231_02000_d_0000005.jpg,0000231_02000_d_0000005_dark.jpg,dark,"{'alpha': 0.72, 'beta': -7}"
0000231_02000_d_0000005.jpg,0000231_02000_d_0000005_bright.jpg,bright,"{'alpha': 1.24, 'beta': 70}"
0000231_02000_d_0000005.jpg,0000231_02000_d_0000005_lowcontrast.jpg,lowcontrast,"{'alpha': 0.5, 'mean': np.float64(134.15)}"
0000231_02000_d_0000005.jpg,0000231_02000_d_0000005_noise.jpg,noise,{'sigma': 5}
0000231_02500_d_0000006.jpg,0000231_02500_d_0000006_original.jpg,original,{}
0000231_02500_d_0000006.jpg,0000231_02500_d_0000006_blur.jpg,blur,{'kernel_size': 15}
0000231_02500_d_0000006.jpg,0000231_02500_d_0000006_dark.jpg,dark,"{'alpha': 0.83, 'beta': -5}"
0000231_02500_d_0000006.jpg,0000231_02500_d_0000006_bright.jpg,bright,"{'alpha': 1.45, 'beta': 48}"
0000231_02500_d_0000006.jpg,0000231_02500_d_0000006_lowcontrast.jpg,lowcontrast,"{'alpha': 0.52, 'mean': np.float64(108.16)}"
0000231_02500_d_0000006.jpg,0000231_02500_d_0000006_noise.jpg,noise,{'sigma': 10}
0000231_03500_d_0000008.jpg,0000231_03500_d_0000008_original.jpg,original,{}
0000231_03500_d_0000008.jpg,0000231_03500_d_0000008_blur.jpg,blur,{'kernel_size': 17}
0000231_03500_d_0000008.jpg,0000231_03500_d_0000008_dark.jpg,dark,"{'alpha': 0.79, 'beta': -8}"
0000231_03500_d_0000008.jpg,0000231_03500_d_0000008_bright.jpg,bright,"{'alpha': 1.28, 'beta': 40}"
0000231_03500_d_0000008.jpg,0000231_03500_d_0000008_lowcontrast.jpg,lowcontrast,"{'alpha': 0.65, 'mean': np.float64(154.77)}"
0000231_03500_d_0000008.jpg,0000231_03500_d_0000008_noise.jpg,noise,{'sigma': 8}
0000231_04000_d_0000009.jpg,0000231_04000_d_0000009_original.jpg,original,{}
0000231_04000_d_0000009.jpg,0000231_04000_d_0000009_blur.jpg,blur,{'kernel_size': 19}
0000231_04000_d_0000009.jpg,0000231_04000_d_0000009_dark.jpg,dark,"{'alpha': 0.71, 'beta': -7}"
0000231_04000_d_0000009.jpg,0000231_04000_d_0000009_bright.jpg,bright,"{'alpha': 1.12, 'beta': 67}"
0000231_04000_d_0000009.jpg,0000231_04000_d_0000009_lowcontrast.jpg,lowcontrast,"{'alpha': 0.49, 'mean': np.float64(154.68)}"
0000231_04000_d_0000009.jpg,0000231_04000_d_0000009_noise.jpg,noise,{'sigma': 11}
0000231_04500_d_0000010.jpg,0000231_04500_d_0000010_original.jpg,original,{}
0000231_04500_d_0000010.jpg,0000231_04500_d_0000010_blur.jpg,blur,{'kernel_size': 19}
0000231_04500_d_0000010.jpg,0000231_04500_d_0000010_dark.jpg,dark,"{'alpha': 0.9, 'beta': -16}"
0000231_04500_d_0000010.jpg,0000231_04500_d_0000010_bright.jpg,bright,"{'alpha': 1.3, 'beta': 22}"
0000231_04500_d_0000010.jpg,0000231_04500_d_0000010_lowcontrast.jpg,lowcontrast,"{'alpha': 0.35, 'mean': np.float64(113.47)}"
0000231_04500_d_0000010.jpg,0000231_04500_d_0000010_noise.jpg,noise,{'sigma': 10}
0000231_05000_d_0000011.jpg,0000231_05000_d_0000011_original.jpg,original,{}
0000231_05000_d_0000011.jpg,0000231_05000_d_0000011_blur.jpg,blur,{'kernel_size': 9}
0000231_05000_d_0000011.jpg,0000231_05000_d_0000011_dark.jpg,dark,"{'alpha': 0.87, 'beta': -6}"
0000231_05000_d_0000011.jpg,0000231_05000_d_0000011_bright.jpg,bright,"{'alpha': 1.14, 'beta': 78}"
0000231_05000_d_0000011.jpg,0000231_05000_d_0000011_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(131.72)}"
0000231_05000_d_0000011.jpg,0000231_05000_d_0000011_noise.jpg,noise,{'sigma': 7}
0000231_05500_d_0000012.jpg,0000231_05500_d_0000012_original.jpg,original,{}
0000231_05500_d_0000012.jpg,0000231_05500_d_0000012_blur.jpg,blur,{'kernel_size': 19}
0000231_05500_d_0000012.jpg,0000231_05500_d_0000012_dark.jpg,dark,"{'alpha': 0.87, 'beta': -16}"
0000231_05500_d_0000012.jpg,0000231_05500_d_0000012_bright.jpg,bright,"{'alpha': 1.13, 'beta': 70}"
0000231_05500_d_0000012.jpg,0000231_05500_d_0000012_lowcontrast.jpg,lowcontrast,"{'alpha': 0.69, 'mean': np.float64(104.66)}"
0000231_05500_d_0000012.jpg,0000231_05500_d_0000012_noise.jpg,noise,{'sigma': 10}
0000231_06500_d_0000014.jpg,0000231_06500_d_0000014_original.jpg,original,{}
0000231_06500_d_0000014.jpg,0000231_06500_d_0000014_blur.jpg,blur,{'kernel_size': 19}
0000231_06500_d_0000014.jpg,0000231_06500_d_0000014_dark.jpg,dark,"{'alpha': 0.81, 'beta': -10}"
0000231_06500_d_0000014.jpg,0000231_06500_d_0000014_bright.jpg,bright,"{'alpha': 1.44, 'beta': 74}"
0000231_06500_d_0000014.jpg,0000231_06500_d_0000014_lowcontrast.jpg,lowcontrast,"{'alpha': 0.51, 'mean': np.float64(114.5)}"
0000231_06500_d_0000014.jpg,0000231_06500_d_0000014_noise.jpg,noise,{'sigma': 10}
0000232_00000_d_0000001.jpg,0000232_00000_d_0000001_original.jpg,original,{}
0000232_00000_d_0000001.jpg,0000232_00000_d_0000001_blur.jpg,blur,{'kernel_size': 21}
0000232_00000_d_0000001.jpg,0000232_00000_d_0000001_dark.jpg,dark,"{'alpha': 0.87, 'beta': -19}"
0000232_00000_d_0000001.jpg,0000232_00000_d_0000001_bright.jpg,bright,"{'alpha': 1.35, 'beta': 35}"
0000232_00000_d_0000001.jpg,0000232_00000_d_0000001_lowcontrast.jpg,lowcontrast,"{'alpha': 0.55, 'mean': np.float64(117.01)}"
0000232_00000_d_0000001.jpg,0000232_00000_d_0000001_noise.jpg,noise,{'sigma': 9}
0000232_00400_d_0000005.jpg,0000232_00400_d_0000005_original.jpg,original,{}
0000232_00400_d_0000005.jpg,0000232_00400_d_0000005_blur.jpg,blur,{'kernel_size': 13}
0000232_00400_d_0000005.jpg,0000232_00400_d_0000005_dark.jpg,dark,"{'alpha': 0.84, 'beta': -7}"
0000232_00400_d_0000005.jpg,0000232_00400_d_0000005_bright.jpg,bright,"{'alpha': 1.49, 'beta': 68}"
0000232_00400_d_0000005.jpg,0000232_00400_d_0000005_lowcontrast.jpg,lowcontrast,"{'alpha': 0.55, 'mean': np.float64(110.05)}"
0000232_00400_d_0000005.jpg,0000232_00400_d_0000005_noise.jpg,noise,{'sigma': 6}
0000232_00500_d_0000006.jpg,0000232_00500_d_0000006_original.jpg,original,{}
0000232_00500_d_0000006.jpg,0000232_00500_d_0000006_blur.jpg,blur,{'kernel_size': 21}
0000232_00500_d_0000006.jpg,0000232_00500_d_0000006_dark.jpg,dark,"{'alpha': 0.69, 'beta': -11}"
0000232_00500_d_0000006.jpg,0000232_00500_d_0000006_bright.jpg,bright,"{'alpha': 1.46, 'beta': 22}"
0000232_00500_d_0000006.jpg,0000232_00500_d_0000006_lowcontrast.jpg,lowcontrast,"{'alpha': 0.43, 'mean': np.float64(110.04)}"
0000232_00500_d_0000006.jpg,0000232_00500_d_0000006_noise.jpg,noise,{'sigma': 5}
0000232_00600_d_0000007.jpg,0000232_00600_d_0000007_original.jpg,original,{}
0000232_00600_d_0000007.jpg,0000232_00600_d_0000007_blur.jpg,blur,{'kernel_size': 15}
0000232_00600_d_0000007.jpg,0000232_00600_d_0000007_dark.jpg,dark,"{'alpha': 0.74, 'beta': -7}"
0000232_00600_d_0000007.jpg,0000232_00600_d_0000007_bright.jpg,bright,"{'alpha': 1.16, 'beta': 53}"
0000232_00600_d_0000007.jpg,0000232_00600_d_0000007_lowcontrast.jpg,lowcontrast,"{'alpha': 0.46, 'mean': np.float64(112.34)}"
0000232_00600_d_0000007.jpg,0000232_00600_d_0000007_noise.jpg,noise,{'sigma': 7}
0000232_00700_d_0000008.jpg,0000232_00700_d_0000008_original.jpg,original,{}
0000232_00700_d_0000008.jpg,0000232_00700_d_0000008_blur.jpg,blur,{'kernel_size': 11}
0000232_00700_d_0000008.jpg,0000232_00700_d_0000008_dark.jpg,dark,"{'alpha': 0.69, 'beta': -8}"
0000232_00700_d_0000008.jpg,0000232_00700_d_0000008_bright.jpg,bright,"{'alpha': 1.35, 'beta': 35}"
0000232_00700_d_0000008.jpg,0000232_00700_d_0000008_lowcontrast.jpg,lowcontrast,"{'alpha': 0.5, 'mean': np.float64(114.64)}"
0000232_00700_d_0000008.jpg,0000232_00700_d_0000008_noise.jpg,noise,{'sigma': 7}
0000232_00800_d_0000009.jpg,0000232_00800_d_0000009_original.jpg,original,{}
0000232_00800_d_0000009.jpg,0000232_00800_d_0000009_blur.jpg,blur,{'kernel_size': 13}
0000232_00800_d_0000009.jpg,0000232_00800_d_0000009_dark.jpg,dark,"{'alpha': 0.77, 'beta': -12}"
0000232_00800_d_0000009.jpg,0000232_00800_d_0000009_bright.jpg,bright,"{'alpha': 1.28, 'beta': 62}"
0000232_00800_d_0000009.jpg,0000232_00800_d_0000009_lowcontrast.jpg,lowcontrast,"{'alpha': 0.3, 'mean': np.float64(109.16)}"
0000232_00800_d_0000009.jpg,0000232_00800_d_0000009_noise.jpg,noise,{'sigma': 12}
0000233_00755_d_0000004.jpg,0000233_00755_d_0000004_original.jpg,original,{}
0000233_00755_d_0000004.jpg,0000233_00755_d_0000004_blur.jpg,blur,{'kernel_size': 15}
0000233_00755_d_0000004.jpg,0000233_00755_d_0000004_dark.jpg,dark,"{'alpha': 0.82, 'beta': -15}"
0000233_00755_d_0000004.jpg,0000233_00755_d_0000004_bright.jpg,bright,"{'alpha': 1.13, 'beta': 80}"
0000233_00755_d_0000004.jpg,0000233_00755_d_0000004_lowcontrast.jpg,lowcontrast,"{'alpha': 0.44, 'mean': np.float64(122.2)}"
0000233_00755_d_0000004.jpg,0000233_00755_d_0000004_noise.jpg,noise,{'sigma': 9}
0000233_00945_d_0000006.jpg,0000233_00945_d_0000006_original.jpg,original,{}
0000233_00945_d_0000006.jpg,0000233_00945_d_0000006_blur.jpg,blur,{'kernel_size': 19}
0000233_00945_d_0000006.jpg,0000233_00945_d_0000006_dark.jpg,dark,"{'alpha': 0.82, 'beta': -6}"
0000233_00945_d_0000006.jpg,0000233_00945_d_0000006_bright.jpg,bright,"{'alpha': 1.44, 'beta': 32}"
0000233_00945_d_0000006.jpg,0000233_00945_d_0000006_lowcontrast.jpg,lowcontrast,"{'alpha': 0.7, 'mean': np.float64(112.29)}"
0000233_00945_d_0000006.jpg,0000233_00945_d_0000006_noise.jpg,noise,{'sigma': 12}
0000233_02250_d_0000007.jpg,0000233_02250_d_0000007_original.jpg,original,{}
0000233_02250_d_0000007.jpg,0000233_02250_d_0000007_blur.jpg,blur,{'kernel_size': 9}
0000233_02250_d_0000007.jpg,0000233_02250_d_0000007_dark.jpg,dark,"{'alpha': 0.71, 'beta': -9}"
0000233_02250_d_0000007.jpg,0000233_02250_d_0000007_bright.jpg,bright,"{'alpha': 1.33, 'beta': 64}"
0000233_02250_d_0000007.jpg,0000233_02250_d_0000007_lowcontrast.jpg,lowcontrast,"{'alpha': 0.42, 'mean': np.float64(114.06)}"
0000233_02250_d_0000007.jpg,0000233_02250_d_0000007_noise.jpg,noise,{'sigma': 11}
0000233_02350_d_0000008.jpg,0000233_02350_d_0000008_original.jpg,original,{}
0000233_02350_d_0000008.jpg,0000233_02350_d_0000008_blur.jpg,blur,{'kernel_size': 15}
0000233_02350_d_0000008.jpg,0000233_02350_d_0000008_dark.jpg,dark,"{'alpha': 0.65, 'beta': -19}"
0000233_02350_d_0000008.jpg,0000233_02350_d_0000008_bright.jpg,bright,"{'alpha': 1.46, 'beta': 67}"
0000233_02350_d_0000008.jpg,0000233_02350_d_0000008_lowcontrast.jpg,lowcontrast,"{'alpha': 0.5, 'mean': np.float64(117.31)}"
0000233_02350_d_0000008.jpg,0000233_02350_d_0000008_noise.jpg,noise,{'sigma': 9}
0000233_02450_d_0000009.jpg,0000233_02450_d_0000009_original.jpg,original,{}
0000233_02450_d_0000009.jpg,0000233_02450_d_0000009_blur.jpg,blur,{'kernel_size': 13}
0000233_02450_d_0000009.jpg,0000233_02450_d_0000009_dark.jpg,dark,"{'alpha': 0.8, 'beta': -9}"
0000233_02450_d_0000009.jpg,0000233_02450_d_0000009_bright.jpg,bright,"{'alpha': 1.19, 'beta': 32}"
0000233_02450_d_0000009.jpg,0000233_02450_d_0000009_lowcontrast.jpg,lowcontrast,"{'alpha': 0.55, 'mean': np.float64(115.18)}"
0000233_02450_d_0000009.jpg,0000233_02450_d_0000009_noise.jpg,noise,{'sigma': 7}
0000233_02550_d_0000010.jpg,0000233_02550_d_0000010_original.jpg,original,{}
0000233_02550_d_0000010.jpg,0000233_02550_d_0000010_blur.jpg,blur,{'kernel_size': 9}
0000233_02550_d_0000010.jpg,0000233_02550_d_0000010_dark.jpg,dark,"{'alpha': 0.88, 'beta': -19}"
0000233_02550_d_0000010.jpg,0000233_02550_d_0000010_bright.jpg,bright,"{'alpha': 1.22, 'beta': 48}"
0000233_02550_d_0000010.jpg,0000233_02550_d_0000010_lowcontrast.jpg,lowcontrast,"{'alpha': 0.31, 'mean': np.float64(113.73)}"
0000233_02550_d_0000010.jpg,0000233_02550_d_0000010_noise.jpg,noise,{'sigma': 10}
0000233_02650_d_0000011.jpg,0000233_02650_d_0000011_original.jpg,original,{}
0000233_02650_d_0000011.jpg,0000233_02650_d_0000011_blur.jpg,blur,{'kernel_size': 11}
0000233_02650_d_0000011.jpg,0000233_02650_d_0000011_dark.jpg,dark,"{'alpha': 0.67, 'beta': -11}"
0000233_02650_d_0000011.jpg,0000233_02650_d_0000011_bright.jpg,bright,"{'alpha': 1.23, 'beta': 46}"
0000233_02650_d_0000011.jpg,0000233_02650_d_0000011_lowcontrast.jpg,lowcontrast,"{'alpha': 0.37, 'mean': np.float64(114.3)}"
0000233_02650_d_0000011.jpg,0000233_02650_d_0000011_noise.jpg,noise,{'sigma': 7}
0000233_02950_d_0000014.jpg,0000233_02950_d_0000014_original.jpg,original,{}
0000233_02950_d_0000014.jpg,0000233_02950_d_0000014_blur.jpg,blur,{'kernel_size': 17}
0000233_02950_d_0000014.jpg,0000233_02950_d_0000014_dark.jpg,dark,"{'alpha': 0.78, 'beta': -12}"
0000233_02950_d_0000014.jpg,0000233_02950_d_0000014_bright.jpg,bright,"{'alpha': 1.43, 'beta': 36}"
0000233_02950_d_0000014.jpg,0000233_02950_d_0000014_lowcontrast.jpg,lowcontrast,"{'alpha': 0.67, 'mean': np.float64(111.65)}"
0000233_02950_d_0000014.jpg,0000233_02950_d_0000014_noise.jpg,noise,{'sigma': 12}
0000255_00000_d_0000001.jpg,0000255_00000_d_0000001_original.jpg,original,{}
0000255_00000_d_0000001.jpg,0000255_00000_d_0000001_blur.jpg,blur,{'kernel_size': 15}
0000255_00000_d_0000001.jpg,0000255_00000_d_0000001_dark.jpg,dark,"{'alpha': 0.84, 'beta': -10}"
0000255_00000_d_0000001.jpg,0000255_00000_d_0000001_bright.jpg,bright,"{'alpha': 1.42, 'beta': 49}"
0000255_00000_d_0000001.jpg,0000255_00000_d_0000001_lowcontrast.jpg,lowcontrast,"{'alpha': 0.69, 'mean': np.float64(114.19)}"
0000255_00000_d_0000001.jpg,0000255_00000_d_0000001_noise.jpg,noise,{'sigma': 7}
0000255_00300_d_0000002.jpg,0000255_00300_d_0000002_original.jpg,original,{}
0000255_00300_d_0000002.jpg,0000255_00300_d_0000002_blur.jpg,blur,{'kernel_size': 13}
0000255_00300_d_0000002.jpg,0000255_00300_d_0000002_dark.jpg,dark,"{'alpha': 0.87, 'beta': -8}"
0000255_00300_d_0000002.jpg,0000255_00300_d_0000002_bright.jpg,bright,"{'alpha': 1.49, 'beta': 71}"
0000255_00300_d_0000002.jpg,0000255_00300_d_0000002_lowcontrast.jpg,lowcontrast,"{'alpha': 0.52, 'mean': np.float64(119.37)}"
0000255_00300_d_0000002.jpg,0000255_00300_d_0000002_noise.jpg,noise,{'sigma': 6}
0000255_00600_d_0000003.jpg,0000255_00600_d_0000003_original.jpg,original,{}
0000255_00600_d_0000003.jpg,0000255_00600_d_0000003_blur.jpg,blur,{'kernel_size': 19}
0000255_00600_d_0000003.jpg,0000255_00600_d_0000003_dark.jpg,dark,"{'alpha': 0.65, 'beta': -17}"
0000255_00600_d_0000003.jpg,0000255_00600_d_0000003_bright.jpg,bright,"{'alpha': 1.28, 'beta': 63}"
0000255_00600_d_0000003.jpg,0000255_00600_d_0000003_lowcontrast.jpg,lowcontrast,"{'alpha': 0.6, 'mean': np.float64(115.91)}"
0000255_00600_d_0000003.jpg,0000255_00600_d_0000003_noise.jpg,noise,{'sigma': 9}
0000255_01200_d_0000005.jpg,0000255_01200_d_0000005_original.jpg,original,{}
0000255_01200_d_0000005.jpg,0000255_01200_d_0000005_blur.jpg,blur,{'kernel_size': 19}
0000255_01200_d_0000005.jpg,0000255_01200_d_0000005_dark.jpg,dark,"{'alpha': 0.86, 'beta': -9}"
0000255_01200_d_0000005.jpg,0000255_01200_d_0000005_bright.jpg,bright,"{'alpha': 1.14, 'beta': 34}"
0000255_01200_d_0000005.jpg,0000255_01200_d_0000005_lowcontrast.jpg,lowcontrast,"{'alpha': 0.49, 'mean': np.float64(111.8)}"
0000255_01200_d_0000005.jpg,0000255_01200_d_0000005_noise.jpg,noise,{'sigma': 10}
0000255_01500_d_0000006.jpg,0000255_01500_d_0000006_original.jpg,original,{}
0000255_01500_d_0000006.jpg,0000255_01500_d_0000006_blur.jpg,blur,{'kernel_size': 13}
0000255_01500_d_0000006.jpg,0000255_01500_d_0000006_dark.jpg,dark,"{'alpha': 0.81, 'beta': -6}"
0000255_01500_d_0000006.jpg,0000255_01500_d_0000006_bright.jpg,bright,"{'alpha': 1.46, 'beta': 39}"
0000255_01500_d_0000006.jpg,0000255_01500_d_0000006_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(110.63)}"
0000255_01500_d_0000006.jpg,0000255_01500_d_0000006_noise.jpg,noise,{'sigma': 6}
0000255_01800_d_0000007.jpg,0000255_01800_d_0000007_original.jpg,original,{}
0000255_01800_d_0000007.jpg,0000255_01800_d_0000007_blur.jpg,blur,{'kernel_size': 11}
0000255_01800_d_0000007.jpg,0000255_01800_d_0000007_dark.jpg,dark,"{'alpha': 0.66, 'beta': -19}"
0000255_01800_d_0000007.jpg,0000255_01800_d_0000007_bright.jpg,bright,"{'alpha': 1.22, 'beta': 51}"
0000255_01800_d_0000007.jpg,0000255_01800_d_0000007_lowcontrast.jpg,lowcontrast,"{'alpha': 0.35, 'mean': np.float64(113.23)}"
0000255_01800_d_0000007.jpg,0000255_01800_d_0000007_noise.jpg,noise,{'sigma': 8}
0000262_00000_d_0000001.jpg,0000262_00000_d_0000001_original.jpg,original,{}
0000262_00000_d_0000001.jpg,0000262_00000_d_0000001_blur.jpg,blur,{'kernel_size': 11}
0000262_00000_d_0000001.jpg,0000262_00000_d_0000001_dark.jpg,dark,"{'alpha': 0.75, 'beta': -9}"
0000262_00000_d_0000001.jpg,0000262_00000_d_0000001_bright.jpg,bright,"{'alpha': 1.37, 'beta': 67}"
0000262_00000_d_0000001.jpg,0000262_00000_d_0000001_lowcontrast.jpg,lowcontrast,"{'alpha': 0.58, 'mean': np.float64(125.9)}"
0000262_00000_d_0000001.jpg,0000262_00000_d_0000001_noise.jpg,noise,{'sigma': 11}
0000262_00500_d_0000002.jpg,0000262_00500_d_0000002_original.jpg,original,{}
0000262_00500_d_0000002.jpg,0000262_00500_d_0000002_blur.jpg,blur,{'kernel_size': 11}
0000262_00500_d_0000002.jpg,0000262_00500_d_0000002_dark.jpg,dark,"{'alpha': 0.87, 'beta': -17}"
0000262_00500_d_0000002.jpg,0000262_00500_d_0000002_bright.jpg,bright,"{'alpha': 1.43, 'beta': 59}"
0000262_00500_d_0000002.jpg,0000262_00500_d_0000002_lowcontrast.jpg,lowcontrast,"{'alpha': 0.46, 'mean': np.float64(156.89)}"
0000262_00500_d_0000002.jpg,0000262_00500_d_0000002_noise.jpg,noise,{'sigma': 9}
0000262_01000_d_0000003.jpg,0000262_01000_d_0000003_original.jpg,original,{}
0000262_01000_d_0000003.jpg,0000262_01000_d_0000003_blur.jpg,blur,{'kernel_size': 7}
0000262_01000_d_0000003.jpg,0000262_01000_d_0000003_dark.jpg,dark,"{'alpha': 0.82, 'beta': -14}"
0000262_01000_d_0000003.jpg,0000262_01000_d_0000003_bright.jpg,bright,"{'alpha': 1.28, 'beta': 80}"
0000262_01000_d_0000003.jpg,0000262_01000_d_0000003_lowcontrast.jpg,lowcontrast,"{'alpha': 0.39, 'mean': np.float64(151.13)}"
0000262_01000_d_0000003.jpg,0000262_01000_d_0000003_noise.jpg,noise,{'sigma': 10}
0000262_01500_d_0000004.jpg,0000262_01500_d_0000004_original.jpg,original,{}
0000262_01500_d_0000004.jpg,0000262_01500_d_0000004_blur.jpg,blur,{'kernel_size': 9}
0000262_01500_d_0000004.jpg,0000262_01500_d_0000004_dark.jpg,dark,"{'alpha': 0.9, 'beta': -9}"
0000262_01500_d_0000004.jpg,0000262_01500_d_0000004_bright.jpg,bright,"{'alpha': 1.32, 'beta': 61}"
0000262_01500_d_0000004.jpg,0000262_01500_d_0000004_lowcontrast.jpg,lowcontrast,"{'alpha': 0.44, 'mean': np.float64(139.45)}"
0000262_01500_d_0000004.jpg,0000262_01500_d_0000004_noise.jpg,noise,{'sigma': 11}
0000262_02500_d_0000006.jpg,0000262_02500_d_0000006_original.jpg,original,{}
0000262_02500_d_0000006.jpg,0000262_02500_d_0000006_blur.jpg,blur,{'kernel_size': 15}
0000262_02500_d_0000006.jpg,0000262_02500_d_0000006_dark.jpg,dark,"{'alpha': 0.7, 'beta': -17}"
0000262_02500_d_0000006.jpg,0000262_02500_d_0000006_bright.jpg,bright,"{'alpha': 1.48, 'beta': 72}"
0000262_02500_d_0000006.jpg,0000262_02500_d_0000006_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(112.87)}"
0000262_02500_d_0000006.jpg,0000262_02500_d_0000006_noise.jpg,noise,{'sigma': 8}
0000262_04000_d_0000009.jpg,0000262_04000_d_0000009_original.jpg,original,{}
0000262_04000_d_0000009.jpg,0000262_04000_d_0000009_blur.jpg,blur,{'kernel_size': 7}
0000262_04000_d_0000009.jpg,0000262_04000_d_0000009_dark.jpg,dark,"{'alpha': 0.66, 'beta': -10}"
0000262_04000_d_0000009.jpg,0000262_04000_d_0000009_bright.jpg,bright,"{'alpha': 1.2, 'beta': 28}"
0000262_04000_d_0000009.jpg,0000262_04000_d_0000009_lowcontrast.jpg,lowcontrast,"{'alpha': 0.61, 'mean': np.float64(130.3)}"
0000262_04000_d_0000009.jpg,0000262_04000_d_0000009_noise.jpg,noise,{'sigma': 8}
0000262_04500_d_0000010.jpg,0000262_04500_d_0000010_original.jpg,original,{}
0000262_04500_d_0000010.jpg,0000262_04500_d_0000010_blur.jpg,blur,{'kernel_size': 9}
0000262_04500_d_0000010.jpg,0000262_04500_d_0000010_dark.jpg,dark,"{'alpha': 0.86, 'beta': -14}"
0000262_04500_d_0000010.jpg,0000262_04500_d_0000010_bright.jpg,bright,"{'alpha': 1.33, 'beta': 72}"
0000262_04500_d_0000010.jpg,0000262_04500_d_0000010_lowcontrast.jpg,lowcontrast,"{'alpha': 0.65, 'mean': np.float64(149.84)}"
0000262_04500_d_0000010.jpg,0000262_04500_d_0000010_noise.jpg,noise,{'sigma': 10}
0000262_05000_d_0000011.jpg,0000262_05000_d_0000011_original.jpg,original,{}
0000262_05000_d_0000011.jpg,0000262_05000_d_0000011_blur.jpg,blur,{'kernel_size': 11}
0000262_05000_d_0000011.jpg,0000262_05000_d_0000011_dark.jpg,dark,"{'alpha': 0.85, 'beta': -20}"
0000262_05000_d_0000011.jpg,0000262_05000_d_0000011_bright.jpg,bright,"{'alpha': 1.21, 'beta': 29}"
0000262_05000_d_0000011.jpg,0000262_05000_d_0000011_lowcontrast.jpg,lowcontrast,"{'alpha': 0.7, 'mean': np.float64(152.31)}"
0000262_05000_d_0000011.jpg,0000262_05000_d_0000011_noise.jpg,noise,{'sigma': 9}
0000274_00000_d_0000001.jpg,0000274_00000_d_0000001_original.jpg,original,{}
0000274_00000_d_0000001.jpg,0000274_00000_d_0000001_blur.jpg,blur,{'kernel_size': 11}
0000274_00000_d_0000001.jpg,0000274_00000_d_0000001_dark.jpg,dark,"{'alpha': 0.68, 'beta': -20}"
0000274_00000_d_0000001.jpg,0000274_00000_d_0000001_bright.jpg,bright,"{'alpha': 1.15, 'beta': 42}"
0000274_00000_d_0000001.jpg,0000274_00000_d_0000001_lowcontrast.jpg,lowcontrast,"{'alpha': 0.62, 'mean': np.float64(123.63)}"
0000274_00000_d_0000001.jpg,0000274_00000_d_0000001_noise.jpg,noise,{'sigma': 8}
0000274_02500_d_0000006.jpg,0000274_02500_d_0000006_original.jpg,original,{}
0000274_02500_d_0000006.jpg,0000274_02500_d_0000006_blur.jpg,blur,{'kernel_size': 17}
0000274_02500_d_0000006.jpg,0000274_02500_d_0000006_dark.jpg,dark,"{'alpha': 0.65, 'beta': -12}"
0000274_02500_d_0000006.jpg,0000274_02500_d_0000006_bright.jpg,bright,"{'alpha': 1.12, 'beta': 67}"
0000274_02500_d_0000006.jpg,0000274_02500_d_0000006_lowcontrast.jpg,lowcontrast,"{'alpha': 0.47, 'mean': np.float64(109.28)}"
0000274_02500_d_0000006.jpg,0000274_02500_d_0000006_noise.jpg,noise,{'sigma': 6}
0000274_03000_d_0000007.jpg,0000274_03000_d_0000007_original.jpg,original,{}
0000274_03000_d_0000007.jpg,0000274_03000_d_0000007_blur.jpg,blur,{'kernel_size': 9}
0000274_03000_d_0000007.jpg,0000274_03000_d_0000007_dark.jpg,dark,"{'alpha': 0.77, 'beta': -9}"
0000274_03000_d_0000007.jpg,0000274_03000_d_0000007_bright.jpg,bright,"{'alpha': 1.31, 'beta': 26}"
0000274_03000_d_0000007.jpg,0000274_03000_d_0000007_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(95.56)}"
0000274_03000_d_0000007.jpg,0000274_03000_d_0000007_noise.jpg,noise,{'sigma': 8}
0000274_04000_d_0000009.jpg,0000274_04000_d_0000009_original.jpg,original,{}
0000274_04000_d_0000009.jpg,0000274_04000_d_0000009_blur.jpg,blur,{'kernel_size': 7}
0000274_04000_d_0000009.jpg,0000274_04000_d_0000009_dark.jpg,dark,"{'alpha': 0.83, 'beta': -11}"
0000274_04000_d_0000009.jpg,0000274_04000_d_0000009_bright.jpg,bright,"{'alpha': 1.28, 'beta': 21}"
0000274_04000_d_0000009.jpg,0000274_04000_d_0000009_lowcontrast.jpg,lowcontrast,"{'alpha': 0.32, 'mean': np.float64(109.63)}"
0000274_04000_d_0000009.jpg,0000274_04000_d_0000009_noise.jpg,noise,{'sigma': 12}
0000274_05000_d_0000011.jpg,0000274_05000_d_0000011_original.jpg,original,{}
